ID,target,prediction
1f715c9aa,110000.00000000,357943.22442607
1f76cbf81,1200000.00000000,332254.93935625
1f76e51e3,320000.00000000,1383739.69985659
1f82f4616,1525200.00000000,2136198.98082767
1f8a33bb3,6000000.00000000,1156521.16639505
1f8acffed,600000.00000000,402036.25019095
1f8e32a4f,1260000.00000000,1341558.36945375
1f8e4e4d0,20000000.00000001,5024359.99580646
1fa47433d,500000.00000000,953621.67880635
1fa9b7c0e,2995750.00000000,2617502.35140723
1fba302a2,911000.00000000,1470637.79370416
1fbfd9be7,5450000.00000000,1346890.17714914
1fd299cb0,7620000.00000000,1652863.13768291
1fda9cd1a,36000.00000000,124337.88108852
1feeac021,447333.34000000,5802411.44428573
1ff822c56,252000.00000000,102080.75131524
200460a40,39999999.99999999,15339448.24737829
20047dd7f,2000000.00000000,2430708.66235696
201399812,766666.66000000,2258957.36716718
2017a6e74,22999999.99999997,12254538.99985983
201c41fa1,4000000.00000000,2793579.64558190
201e9b4f2,1128000.00000000,1029294.37721271
20239d245,5000000.00000000,4504846.84717923
202def345,6000000.00000000,4935340.91895451
20320de65,1000000.00000000,3756602.57350292
20338bece,8666666.66000000,9707246.93980737
2034623fc,16000000.00000003,751760.51933817
203652d85,640000.00000000,2056364.15273152
203cef387,3761200.00000000,1780163.48302633
204cad924,20000000.00000001,13166965.31853157
204fbd6c0,5360000.00000000,1931889.22819878
2069aed09,11145333.33999998,2588120.67341690
207473988,1200000.00000000,2051290.43655268
2083eb553,23500000.00000002,3158457.79712031
20863747d,48500.00000000,165644.74656025
20915686a,275000.00000000,996645.98541961
20929b929,1400000.00000000,3145734.61355437
2093c21b8,85000.00000000,1542515.68690574
20a51d9be,1280000.00000000,2444444.56478503
20a7295cb,5513000.00000000,2512767.40336597
20abc6174,866666.66000000,1453572.03507907
20b5c6f7b,3000000.00000000,1282141.59111929
20baace4f,240000.00000000,2863804.74843324
20c7922e0,6000000.00000000,3728063.95611793
20c882d8e,800000.00000000,1472289.33671873
20cb810d3,400000.00000000,2874011.57849406
20cf8f680,10000000.00000000,4098231.94221750
20d62fe41,6000000.00000000,4039610.01829554
20f660a4e,1210000.00000000,870337.17200699
210ce57a6,1000000.00000000,2288439.62069284
210df14b2,20000000.00000001,1900334.65808141
2110bf456,52000.00000000,382515.13209100
2112943f8,200000.00000000,4072547.26720383
212d17064,150000.00000000,2109800.18313267
2137cca0b,17499999.99999999,7432678.15789271
213c8a188,354545.46000000,504107.69616293
214076b1f,320000.00000000,111793.12167701
2147a48aa,11333333.34000000,7938422.65560381
214ad4088,8000000.00000000,4618190.16448977
214d5f058,2392000.00000000,2140991.42878183
214eb7489,14000000.00000001,1869456.81578620
214edc56e,6000000.00000000,6390386.35989302
2152f25c7,228363.64000000,1485282.53327093
216226eda,18800000.00000000,22439528.26923166
2162a9753,1283777.78000000,912072.62844516
216502fb2,3771428.58000000,3422872.52318098
2167b73e6,2000000.00000000,1575733.64660241
2168f1d3f,1200000.00000000,5798228.46999795
2169f82eb,30000.00000000,4115081.80642708
2188b54cd,4000000.00000000,942521.90665019
2189ab002,517000.00000000,1129999.73648743
218e02e27,270000.00000000,4466632.76318254
21998a5ac,444571.42000000,2083168.48768382
219ae9ccc,60000.00000000,319768.86199890
21a05a875,60000.00000000,916006.98998489
21e824f16,800000.00000000,2191458.02042157
21ecd902f,200000.00000000,5421594.30771870
21f156d23,2300000.00000000,794288.26677046
21f6fd01d,3850000.00000000,3160169.42858397
2204b1bcc,3400000.00000000,1427465.14994852
2211309aa,2266666.66000000,2856405.03575588
2215418fd,2425000.00000000,2539439.64917300
2226305a3,2200000.00000000,426863.90448271
2229a1bbd,304571.42000000,953120.63550855
222c0fd80,596000.00000000,2117178.01200163
222cc5c4e,6016666.66000000,1450368.00136391
222e52ac4,3000000.00000000,3891814.36398588
222edaef1,2812000.00000000,4108561.19592054
2233065d8,161333.34000000,285312.77747581
223322e94,7400000.00000000,1344264.31305748
2235e1a71,22333333.33999999,2867630.29587395
22390919b,1000000.00000000,2220938.03571040
223ef9e2d,6000000.00000000,8331776.13042294
22435f56f,540000.00000000,1093410.64441964
2243aa7a8,2040000.00000000,2301715.52744621
22538066f,13440000.00000002,769719.99017534
225ca1b50,10600000.00000000,3631553.47422377
2268610d9,1453000.00000000,1860864.24787824
2278f16d1,418000.00000000,2645414.07659640
227a2caa6,2933333.34000000,14286924.45715527
228416997,480000.00000000,1007874.92712732
2285748bb,9000000.00000000,8592729.77786301
229890554,2100000.00000000,1864411.02103074
229c41c4a,7463000.00000000,1848219.73366284
22a89c04c,154000.00000000,155521.51609176
22b220e35,1040000.00000000,4349696.89637897
22b44468b,30000000.00000005,23094139.01924734
22b52c966,360000.00000000,4479860.86500258
22b602561,500000.00000000,2216643.89213803
22c21fa5f,3000000.00000000,3663380.26416374
22cfc22b6,6206000.00000000,1192488.49416448
22daa12c5,409500.00000000,3882297.97130571
22dda13ec,200000.00000000,85799.75161317
22e8c6452,1200000.00000000,3581233.95748613
22ea47a03,13333333.34000000,15620187.94207979
22f6fa925,520000.00000000,2713494.31560282
22fc4965b,5390000.00000000,3273169.75158785
2301e9f38,1000000.00000000,2326867.24865517
2313a995f,2500000.00000000,319517.70649694
2314b4d0b,20000000.00000001,3795680.92478456
231a42477,10000000.00000000,4075241.90821739
2325b7070,1000000.00000000,2295773.48005222
2335284e4,35000000.00000001,13351964.87529715
233531b53,22000000.00000001,5463108.19742936
2338659c2,90000.00000000,650269.03679628
2339b162e,80000.00000000,687257.78204136
23443a85a,8160000.00000000,1386388.58867024
23458238a,9000000.00000000,9063971.73831178
23495b827,324000.00000000,787212.77778310
2349c87e3,1310000.00000000,274096.98751497
235352087,3200000.00000000,1577743.55585057
235a55e69,370000.00000000,3169036.97671338
235b9cf9c,6666666.66000000,4692448.93963683
236ed5e99,5554000.00000000,4470377.02537066
238be0435,2903333.34000000,2681412.61437340
239b787e7,7000000.00000000,5386666.64439334
23b1d0070,1000000.00000000,2635361.80640222
23b8b13f1,4000000.00000000,3066075.25199482
23c1ad674,200000.00000000,1483271.69220558
23c8701cd,2000000.00000000,3879372.78516384
23ca27199,17777777.78000002,20321517.70441565
23d339379,10000000.00000000,1654600.39048427
23d419352,120000.00000000,1457289.48607404
23e427948,600000.00000000,7078934.56765718
23e7668c8,6500000.00000000,2613456.21572430
23f01714d,13776799.99999998,3856050.00016902
23f5e21b9,22000000.00000001,3838203.47011326
240cc612b,170000.00000000,337285.35437423
24182381a,672500.00000000,2453760.52510303
241b04359,2000000.00000000,9123424.56765698
242647b59,1266666.66000000,1561938.62720639
24273266d,2500000.00000000,1520221.64544215
2436f3e49,21099999.99999999,4827901.64579936
244be2796,30999999.99999998,16772706.70813359
2457117dc,10000000.00000000,2416467.00641573
2459c9849,1340000.00000000,2491200.60806328
2463eb15c,120000.00000000,566768.89804321
246880dee,3000000.00000000,2425474.41056341
246d992f4,120000.00000000,1112911.83405227
248c9acf2,13000000.00000001,1785330.14711934
248d1a7e3,300000.00000000,875100.66189752
249414128,101333.34000000,79376.49560279
24a0ce59d,14000000.00000001,11435257.65735443
24bba714f,2000000.00000000,666748.66786981
24bbfc795,12000000.00000001,5715730.52724178
24bd94b3f,2000000.00000000,2618500.58548786
24d3f0a6f,1700000.00000000,3768049.52574396
24db73123,66000.00000000,180719.35318775
24dbed119,1420666.66000000,2049160.45015450
24e2b935f,13482000.00000001,2675004.10223026
24f02e1f2,10000000.00000000,2780113.36115949
24f3a9bc3,4133333.34000000,1163041.55323048
24f6c2ced,1900000.00000000,848734.79250114
24f9e7cba,4000000.00000000,5595214.98161076
24ff4c987,7089000.00000001,2522071.27204987
2504fb508,10000000.00000000,315378.70924266
250c458f5,508000.00000000,142989.06087930
250eea6c5,1650000.00000000,1628889.83125922
251560e93,6300000.00000000,2173572.23345005
2517a6c2c,800000.00000000,751666.25649875
251a7fffd,400000.00000000,182837.90607194
252822289,266000.00000000,605411.46431312
253f3111c,4000000.00000000,1617287.04332701
2542e3f5c,17999999.99999999,2891726.50658702
25449126c,156000.00000000,85126.07121388
254614acf,1200000.00000000,4475765.09636353
2549a438d,1478000.00000000,615630.16773115
254d12c70,400000.00000000,1015108.86455571
256ccaaeb,6000000.00000000,8176696.83562130
257abd033,2000000.00000000,2417349.07280367
257b86e93,4800000.00000000,716422.05365179
2583ee68f,26999999.99999999,1446851.88190362
25859f6ae,1074000.00000000,3052391.96025524
258a3911b,1900000.00000000,6988715.12890284
258c92055,100000.00000000,197768.79006704
2590ce289,636000.00000000,2027323.54115156
2590e574c,12799999.99999998,9516914.46007894
259ddf993,600000.00000000,2489472.69297786
25af7b2b6,86000.00000000,1151651.83913036
25b78f2ac,20000000.00000001,13090381.65454709
25bc3f91a,4420000.00000000,2378835.93953699
25bc79768,4500000.00000000,2027948.59176492
25c171918,17999999.99999999,4023747.34310085
25c8273f6,2000000.00000000,12435285.37510213
25ca6bdf3,4333333.34000000,1449341.87383640
25d0d93a6,6000000.00000000,8026726.02830347
25d213066,887000.00000000,2912552.30869114
25da5d6a8,8500000.00000000,9082707.68497999
25dade61d,25999999.99999999,24317425.80851296
25e6cde2f,273333.34000000,1391095.87946234
25eca5bee,4500000.00000000,1556481.07685813
25f3ead65,248500.00000000,3105336.50593073
25f444bfa,700000.00000000,1488664.04708312
26045793c,500000.00000000,374270.18528952
260df86d8,135000.00000000,562896.20763370
261195f7d,20000000.00000001,1741583.22049844
261c2f8d1,400000.00000000,725407.33824718
262743fbe,20000000.00000001,13084255.76728649
26307923a,11000000.00000001,5341292.85347931
264e0aa6c,12900000.00000000,1331837.37421001
26628da50,1560000.00000000,2881018.49459762
26852822f,3100000.00000000,3141265.78065924
268b385b0,402000.00000000,2359662.85944968
268ce9529,600000.00000000,740320.90875306
268e4ba43,2000000.00000000,1291136.96608982
269326582,1646571.42000000,2223720.50595239
2694b6c40,3600000.00000000,2250875.84898575
26a6eec3f,600000.00000000,2770030.62203781
26af235e5,2215000.00000000,956487.88742024
26cb769e0,2000000.00000000,803182.47353059
26e460b06,1766666.66000000,705469.00501691
26e9f2177,250000.00000000,134866.47907256
26efaa069,400000.00000000,3498325.07148405
26f3d35f5,2360000.00000000,1337222.87245517
26f7dd7d4,115000.00000000,889223.73894828
26fb322d7,1001000.00000000,778891.74715630
26ffdee87,8666666.66000000,12116368.27439908
270b43958,120000.00000000,1304135.48466889
27105e196,10229999.99999999,512186.76746904
271da8f6f,100000.00000000,161507.06089526
271e18a73,4200000.00000000,4738401.40968137
2721db6ca,10748000.00000001,11290749.80381928
2721eb4a1,37500000.00000000,32618130.15907196
2723fe5a1,5000000.00000000,508791.64975833
27270c777,11040000.00000000,230198.66638156
272798c72,9750000.00000000,3188184.49045879
272afc845,5012000.00000000,2819281.93588576
2736b591f,46000.00000000,141505.72436939
273700ce1,5042000.00000000,2208573.92846601
27385862d,16666666.65999997,16883230.52724851
2740ee20e,86000.00000000,1161180.64415311
2747875dd,4000000.00000000,6874799.27011611
274b3d663,4000000.00000000,4317686.07790660
275053b64,2000000.00000000,2478885.01390262
2766ce6f9,26007000.00000000,924894.28513578
2766ff21d,20000000.00000001,8854023.20055357
2767271b6,34499999.99999998,5923625.00800617
276a7c77c,24999999.99999996,3965816.45071897
2773e14a4,12499999.99999999,2391873.54898150
27747bd0d,1250000.00000000,1239270.81662204
277a4267b,3500000.00000000,3664884.72281619
277f64d4a,32568000.00000005,11028282.60433847
27810678f,6050000.00000000,778544.55944437
2781fcd46,3417500.00000000,7531734.22491856
2786d4272,188000.00000000,75752.84312571
278b229b7,16673333.34000001,3823782.87825748
278d84d68,10000000.00000000,9373548.70964582
27a0809f6,604000.00000000,1001402.60319713
27a59752e,17333333.34000002,20926124.37259022
27a6ae349,40000.00000000,192335.81715321
27a7062de,200000.00000000,376500.97073781
27a903277,2600000.00000000,2586616.67736366
27b07cf1d,37000.00000000,561631.64695814
27b5d1eb4,5040000.00000000,3736669.72996414
27bd48d65,60000.00000000,3884262.72932815
27c5b362d,1672000.00000000,6433701.15791920
27d134190,400000.00000000,1056559.58951477
27d99981a,100000.00000000,695864.61702149
27daa6be7,800000.00000000,752911.15746262
27dd3b5eb,2600000.00000000,1618495.01807982
27dd9d7c0,130000.00000000,116272.83859607
27f0025da,4000000.00000000,2111314.51533326
27f523935,20000000.00000001,1591177.13901736
27fe58418,2000000.00000000,2558084.58287018
27ffacc61,46000.00000000,126063.77856579
28113acec,5000000.00000000,988450.31993556
281d2f1b7,2422400.00000000,1009340.02294952
282288563,2254400.00000000,1798603.89608457
2828e1777,800000.00000000,1363907.36969097
282cab36f,236000.00000000,125579.54735144
283235288,30000000.00000005,24099622.00300571
283556801,2000000.00000000,3421324.66526269
28389cb55,20000000.00000001,5437280.39796521
283c9218a,20000000.00000001,7630749.61629444
28665a42f,3000000.00000000,5913575.08764926
2868edb6a,8000000.00000000,10715793.23166825
28706ba72,466666.66000000,1727109.43512855
28732da50,7662000.00000001,1131220.10957317
2875f1bb9,10000000.00000000,3182308.68629386
2882aa36e,3113000.00000000,2306193.17384041
2885eb94f,1000000.00000000,2312034.92152456
2897070c2,22217999.99999997,1895231.65633770
28ae551b3,38333333.33999997,27355486.22657231
28b0be985,17400000.00000001,1403881.23291390
28baa131e,39999999.99999999,8277219.35569101
28f8155bc,1040000.00000000,1412728.32432141
2917d1951,3600000.00000000,1565264.19402896
29264f900,2000000.00000000,755104.15054330
293131071,70000.00000000,92780.86036935
2953050f9,1200000.00000000,3850389.22486679
295794104,8000000.00000000,1680777.43845490
2959db43a,4026666.66000000,1567817.53936939
2966f45f0,90000.00000000,95586.23872527
296706e9d,6000000.00000000,7614289.22716065
29674e5fe,24027999.99999996,12299519.71136387
2967c1de0,2000000.00000000,2063730.27589523
298b3bd2e,10000000.00000000,21495961.63850803
29935d4ef,142000.00000000,649092.76839093
299e23996,20000000.00000001,3929317.43887397
29a2231b4,2000000.00000000,2942032.65934196
29b36c533,25999999.99999999,2330960.11015415
29bc4cc1a,3775000.00000000,1614937.54392190
29ccedfd0,2666666.66000000,3441620.95355644
29cd16f41,1000000.00000000,581425.62749049
29d6b4110,10000000.00000000,16515122.23363830
29d8616eb,13799999.99999999,2390899.83978616
29f111263,200000.00000000,3034495.25283065
29f40e1ee,22000000.00000001,5351484.78097878
29f5e417e,5207500.00000000,2314729.44124014
2a04641be,1228000.00000000,102150.68775633
2a0a46d67,2240000.00000000,1767453.32740653
2a3052a5d,1400000.00000000,820800.73538790
2a36e999d,2000000.00000000,3282189.77997454
2a377ad63,10000000.00000000,5672894.45983260
2a3afee8b,20000000.00000001,8180668.28933205
2a3b71721,1100000.00000000,751290.19988543
2a3e6addc,300000.00000000,3537556.91211845
2a4159491,2872000.00000000,1910305.55778450
2a4250843,8187500.00000000,1858782.44606006
2a4aaecee,2626500.00000000,4015527.64339363
2a556b3b5,8000000.00000000,8241999.67761732
2a6c1807d,362000.00000000,1476887.30422400
2a6f5053f,400000.00000000,2507411.53265272
2a77c35da,340000.00000000,1053962.87816722
2a7e1c8c5,5000000.00000000,1597223.58230106
2a8537416,400000.00000000,2048617.08441075
2a944b628,20000000.00000001,8961461.87638183
2a9803a2a,672666.66000000,1488279.61550518
2a9ebff76,2515000.00000000,3736800.37009754
2aa97a734,1000000.00000000,11390368.13594603
2ab6ca689,38250000.00000006,2107644.32487303
2abc26dd8,713000.00000000,1212844.03443158
2ac7644aa,6200000.00000000,8860947.39496205
2aca6d6ac,1134000.00000000,523904.39386740
2acb6178a,1200000.00000000,2024057.10524782
2ad73db40,13600000.00000001,8616844.13564815
2ada0205a,4028000.00000000,4332227.60966596
2adc77046,1400000.00000000,887155.88473773
2adcf4567,40000.00000000,203795.27518113
2ae0c1652,4000000.00000000,2296211.90175880
2ae17b548,1499500.00000000,2541706.98426306
2ae93f5c5,2456800.00000000,875063.62184490
2aeeb142e,4000000.00000000,1807257.12067991
2aef32e6f,6194000.00000000,3602334.33877206
2af9eeb9b,3000000.00000000,9898048.19114226
2b0497086,3400000.00000000,21260767.94275061
2b04b13e5,7073333.33999999,2680787.81508653
2b0fc838d,30000000.00000005,21304026.43345172
2b1213a39,32000.00000000,82487.44232617
2b1656859,10000000.00000000,5210915.53056962
2b3d82d0e,1804000.00000000,1258949.01342686
2b3fd4128,60000.00000000,548072.68165975
2b4812f90,4000000.00000000,2572666.84823501
2b694199d,80000.00000000,1506602.38354853
2b743b1f3,8000000.00000000,2131506.83715378
2b7f401a2,2000000.00000000,1291266.96025826
2b945b72d,5000000.00000000,2800067.22838929
2b9baa5d4,3600000.00000000,1721059.47344732
2b9d75a99,536000.00000000,4177753.53025887
2bafd02fd,200000.00000000,319939.39155172
2bb141710,5581666.66000000,2119966.65874882
2bbdc0df4,8518000.00000001,1977323.95974025
2bbf5bebe,300000.00000000,569352.56195902
2bbf858b0,20188499.99999999,23191647.75926578
2bdd20105,7000000.00000000,5085779.00962989
2be4ed1f1,23200000.00000004,1691950.89999350
2bf084558,6800000.00000000,7916031.27378188
2bf175df7,3200000.00000000,1771486.85805861
2bf657c11,5000000.00000000,9876396.88177285
2bf7235ad,500000.00000000,2613521.84555910
2bf74920f,44000.00000000,111539.25582009
2bf7a4777,30000000.00000005,13718715.07728805
2bf82fd9a,20000000.00000001,5820808.96846116
2bfb1f8f2,8000000.00000000,404695.94499179
2c036d828,13559999.99999999,1978189.26313355
2c0469dfa,6855454.54000000,11578581.47919977
2c071005b,10000000.00000000,8226861.24786390
2c2c4b658,600000.00000000,777634.80324848
2c2da516a,4733333.34000000,3035520.30645498
2c3388e3a,12000000.00000001,5951521.86292090
2c3efef14,646857.14000000,446273.45276548
2c514ed77,16000000.00000003,2650345.13036643
2c5b0c0a3,5200000.00000000,10197069.56679497
2c64d3553,22379999.99999996,1041235.85209607
2c6cbd82c,15333333.33999997,2221190.26597910
2c6d3b6ff,13604999.99999999,2192439.29983082
2c7404d6a,37500000.00000000,28279286.19096905
2c788eb58,100000.00000000,98597.40166778
2c8000c24,13536666.66000001,7053424.51587358
2c8229acb,20000000.00000001,5137184.87126996
2c8419616,15000000.00000001,2379665.83687547
2c8427729,400000.00000000,1595511.96611089
2c88e4cc1,4040000.00000000,924190.04278675
2c94e5b0f,19519333.34000000,2317547.29813876
2c9532e90,134000.00000000,3255607.24322594
2c98fa51a,20000000.00000001,1481084.55947335
2c9a22904,4700000.00000000,6945876.86029803
2ca1d269a,842000.00000000,2187038.92554767
2caf1e405,8400000.00000001,3227453.89507960
2cbd7a5f9,60950.00000000,1922895.69410265
2cbe7897e,800000.00000000,1785041.05433584
2cc4cdfda,9380000.00000001,1656634.56094355
2ce057c73,20000000.00000001,1475733.07002790
2ce4d8cf9,993555.56000000,1746647.04712642
2ce59d229,200000.00000000,1168168.89946091
2cf583950,5817500.00000000,5492367.23802472
2cf5ac456,1200000.00000000,2728401.01598082
2cfbae334,400000.00000000,2073065.32759458
2cfecc2f9,62500.00000000,363810.56095065
2d0d080a9,4576000.00000000,1562088.93078502
2d0e0dfbf,6400000.00000000,3586511.31477033
2d2073c18,40666.66000000,89884.25378016
2d3bc67f5,5500000.00000000,611828.72112533
2d6c8a600,5500000.00000000,2510274.92062630
2d75f9f71,20000000.00000001,3549772.13265379
2d79f9775,60000.00000000,2026015.93498278
2d7b9a529,1000000.00000000,946504.79933553
2d7bf7b62,5060000.00000000,2407088.45593883
2d823ed2a,2800000.00000000,3287859.05067543
2d8362a95,9400000.00000001,3214906.08181253
2d88d0423,3533333.34000000,2835593.28068630
2d95c4fa4,400000.00000000,1175441.74984635
2d961e045,6000000.00000000,3466951.56409293
2d96a1d98,32666666.66000003,17685213.59906271
2d991f1b1,2556000.00000000,731162.01946697
2d9cac27e,8600000.00000000,3247934.54962614
2da25e264,30000000.00000005,1439456.87068060
2db0ea71e,39999999.99999999,16568657.71264514
2db6cc834,200000.00000000,249506.40910031
2dbf7060e,1500000.00000000,169439.71475501
2dc0ddd49,13633333.34000002,4004354.18502927
2dc18e4ca,1500000.00000000,2199327.13380634
2dc857231,46000.00000000,119075.46588589
2dce8f371,8000000.00000000,9272654.54456757
2de10a316,20000000.00000001,3590882.91242101
2de91df9f,7600000.00000000,3494344.35770005
2df1356c3,10000000.00000000,13329060.69152595
2dfe3b7ab,3280333.34000000,4203442.73800859
2e02c960c,11299999.99999999,5123607.77591297
2e050571f,50000.00000000,256992.17461356
2e132973a,4000000.00000000,2537149.30971114
2e18da284,300000.00000000,78279.52735193
2e2912eea,2726000.00000000,2353752.28205913
2e2e78bf8,17479333.33999999,5164777.60803358
2e330225d,9099999.99999999,3520943.79073682
2e3de6c62,13200000.00000002,18394971.92818379
2e40dab3e,626000.00000000,5167995.68344993
2e4a54487,4000000.00000000,971732.70727505
2e4a7a991,16149999.99999998,2563028.51189230
2e52c8520,340666.66000000,2149059.23391363
2e5ae8063,18933333.34000000,3085717.34862834
2e5dd703b,20000000.00000001,5446193.19790062
2e5df50d7,123333.34000000,319821.97944253
2e5e025b5,30000000.00000005,22768720.82809297
2e623fa95,1000000.00000000,1316989.17017187
2e66e7d02,5300000.00000000,1817206.36505533
2e6ee15e6,20000000.00000001,9803741.94728173
2e7400fe2,35000000.00000001,3667969.92458458
2e7fbd469,230000.00000000,644298.78531764
2e856b68f,2290800.00000000,2814320.72050955
2e8c2bb62,192000.00000000,4710860.60423124
2e9114486,37599999.99999998,3982980.23777170
2e98b81b9,4000000.00000000,2440971.27563276
2eb9fe966,3714285.72000000,6218927.66028172
2ebaa97e1,10000000.00000000,1233521.53247166
2ec794608,11603777.78000001,4740413.63693406
2ecf40d9f,1255555.56000000,1339557.91750574
2ee424c1c,2700000.00000000,3662013.18356957
2ee6f51bc,1435714.28000000,2042568.12740884
2f0041384,20000000.00000001,13171198.26459237
2f05629c1,14140000.00000001,20078611.70086850
2f06a0cc6,40000.00000000,500831.06636482
2f086f812,38308000.00000006,12699338.01915748
2f09a56ea,8000000.00000000,5698909.22402094
2f103b270,10000000.00000000,7024514.79649622
2f10ec190,900000.00000000,1280661.49540178
2f173fb68,3480000.00000000,1892400.54930868
2f183c8e7,30000000.00000005,6068549.12676565
2f294415e,2966000.00000000,4570143.80753530
2f5d17b20,16803666.66000002,3136807.84510768
2f6bd4d51,4400000.00000000,2374142.80741070
2f6f9e578,1100000.00000000,2994188.08092229
2f70a92a0,2000000.00000000,4924208.55755080
2f71499e9,3000000.00000000,4202996.72473640
2f7661e08,10000000.00000000,12021732.26017625
2f7a63cd2,200000.00000000,1126512.58804003
2f7af37d3,560000.00000000,9979361.07247846
2f7e129b4,8000000.00000000,24952413.12751613
2f82ec9c1,20000000.00000001,5375482.81914298
2f85ee3ea,228000.00000000,1243799.63710556
2f95c1b9e,30000.00000000,811849.49227296
2f9613eb5,3655000.00000000,2121005.97003718
2f9e68fde,230000.00000000,331723.20219859
2f9f4dc24,980000.00000000,294099.86621880
2fa0b5a64,4080000.00000000,399984.13226019
2fa7ca85c,1000000.00000000,949140.03216978
2fb23e574,133333.34000000,914426.14307572
2fb33cfe9,7400000.00000000,10151188.95919059
2fc1bc9f5,1220000.00000000,841609.66318518
2fd42bc97,1547666.66000000,2603675.50676105
2fd6826ae,572000.00000000,1124654.65909373
2fe232d1c,17400000.00000001,2474785.34660034
2fe6f9284,10000000.00000000,2467993.44470348
2ff70e8d9,339812.00000000,1648173.08792756
2ff73f7c8,12499999.99999999,13990462.12418410
2ffa41072,74000.00000000,1413740.79904313
3001000e7,20000000.00000001,1635044.61874677
30059eaa5,1000000.00000000,3464537.61245583
300f50106,2986000.00000000,4319670.23799609
30108972b,395000.00000000,960141.68854619
3010ef10f,20000000.00000001,3463485.15074083
30227121f,24999999.99999996,19743657.33906998
30252aea9,118400.00000000,2435511.21778553
302c88776,1200000.00000000,1832144.11014566
302d6f5ae,18566666.66000002,4731748.19381746
302fca4d6,7600000.00000000,5570165.25410156
303c2ec42,720000.00000000,1333637.83093019
3043cc49d,600000.00000000,1795841.41125471
3052be1b7,740000.00000000,603969.45911274
3065ab2c8,7400000.00000000,1390975.64061225
307764aae,254000.00000000,1185630.97168146
30798b2a0,32800000.00000004,3228555.07772782
307dd8e3c,1000000.00000000,1534119.37092642
30850ba12,72000.00000000,5160647.41917262
308b6a921,1144000.00000000,2601661.10425560
30937e05e,148000.00000000,158431.75445894
309b486f6,500000.00000000,624231.09674150
30a0b1678,4710000.00000000,2466073.98205988
30a343b51,188333.34000000,216390.13258922
30a4253d2,80000.00000000,969245.19983939
30aa989ab,4700000.00000000,2295738.22105104
30c14d9e2,20000000.00000001,11638466.69119963
30c69fc73,100000.00000000,76872.90483651
30df3d509,12400000.00000002,1954809.56114240
30ef33c1c,1946666.66000000,2277401.35122019
30f99897f,106000.00000000,1322012.63354074
3103e3dc1,400000.00000000,4218899.47159611
3108d7fd4,7000000.00000000,8953227.64826179
31377b3dd,21514000.00000002,7003871.41618049
31392ab8e,920000.00000000,8061167.27681245
314073e04,950000.00000000,1995268.36623267
3142c75ea,6200000.00000000,2541493.44851525
314e2563c,30666.66000000,94107.48438809
315b4eba4,78000.00000000,723608.40475486
315f28703,294000.00000000,464944.09073348
316a8fbe4,1488000.00000000,1087602.40885617
31857e122,20000000.00000001,1629053.28722080
3188fdf7d,3546666.66000000,2504929.42661188
318aa4692,1750000.00000000,1243506.57786825
3197dc86b,2133333.34000000,3353494.71699415
31984c4ed,27429999.99999996,16708870.72856717
3199aefbf,240000.00000000,2354759.62276471
3199fb1bc,7500000.00000000,9109648.68551013
319afe236,10800000.00000000,1979067.91397168
31baa494d,1600000.00000000,2536428.61465985
31bfadf60,7906666.66000000,11546263.86848199
31c787f91,4666666.66000000,5457045.78570096
31caf454d,100000.00000000,338248.81517926
31cb6bca4,6000000.00000000,1614536.63099981
31d3de32a,24099999.99999997,12659546.15074542
31eb1b8ce,36800000.00000003,3294776.14895410
31eb2c3b1,191666.66000000,1015446.77989902
31eb87a56,600000.00000000,490324.87746508
31ff41f70,33000000.00000001,2249171.24259325
321774d63,18266666.65999997,21161237.48105010
3223e0ee8,1208000.00000000,2053770.99227537
3226a0d39,400000.00000000,4517501.10133765
322aa7926,11699999.99999999,3266054.39984182
322e944f9,1250000.00000000,1190735.47752856
323a497af,190000.00000000,346143.24315138
3246c6b06,400000.00000000,731680.79205117
324abdd0c,580000.00000000,3211252.77605776
324fd7a1c,800000.00000000,1287167.60011258
3259df9fc,172000.00000000,3435747.63024194
325dd861b,5200000.00000000,3607364.57449639
325f32dbf,600000.00000000,1217493.52478693
3281fdc77,39999999.99999999,2595409.32383835
32873d78e,200000.00000000,234626.49977211
328d85ab1,2700000.00000000,1725355.19902117
3295ea951,3400000.00000000,2979520.26032057
329aa1d3c,32500.00000000,81430.77632658
32a8fbf8e,9628666.65999999,7763710.33048704
32af11ee9,20000000.00000001,18325431.43992991
32af33dac,14000000.00000001,5350525.94996864
32c8d588c,34000.00000000,1601260.10391188
32e064386,30000000.00000005,22206038.54782089
32ed550c4,10000000.00000000,6215436.09681923
32f726b37,974000.00000000,152655.13590158
33024fed2,20006000.00000001,4996538.65145260
330d5e0ea,1200000.00000000,377076.99418638
331b5c6a7,13659999.99999999,2322420.95028886
331cdf73f,400000.00000000,1587388.14586740
33317895d,1260000.00000000,1931830.07708652
333cc17fa,20000000.00000001,4976963.28049130
333f70172,800000.00000000,444229.94885396
334f1be2f,20000000.00000001,16211722.72956651
335125e03,39999999.99999999,10300470.72803253
335ba6354,3000000.00000000,478473.55597525
335db56cc,960000.00000000,622260.51952201
3360ac023,10000000.00000000,1393849.94346277
336c5d001,264000.00000000,3737954.46959597
3378637aa,151000.00000000,4168231.26418871
337da64b6,83333.34000000,1642441.57620819
338fa5620,5400000.00000000,22043893.93373263
339667e5e,1000000.00000000,1572445.68728600
